First_Name,Last_Name,Age,School_Name,School_Address,School_ZipCode,Parents_Salary,Parents_Occupation,Weight,Size,Feet_size,Eye_color,Hair_color,Previous_year_grades,Current_year_grades
Brittany,Cooper,19,School G,Street G 456,12654,27246.043,Lawyer,22.1,141.4,41,Brown,Black,8.8,9.3
Kathy,Davidson,16,School G,Street G 456,12654,12443.754,Lawyer,24.4,194.5,41,Green,Black,7.8,5.9
Kenneth,Lee,4,School J,Street J 202,56789,12588.036,Nurse,45.5,196.0,34,Brown,Black,6.7,6.7
Christina,Bell,0,School J,Street J 202,56789,11939.843,Nurse,46.3,166.4,39,Blue,Black,2.1,3.7
Margaret,Romero,2,School F,Street F 123,12456,1171.746,Unemployed,36.4,181.5,35,Brown,Red,5.1,9.3
Natalie,Coleman,13,School F,Street F 123,12456,20032.019,Doctor,37.4,156.4,40,Blue,Blonde,5.9,8.5
Tony,Walker,8,School L,Street L 101,45789,1416.596,Unemployed,38.7,115.7,37,Green,Red,4.0,8.1
Lauren,Davis,18,School K,Street K 789,34667,4490.949,Nurse,52.7,141.5,36,Brown,Blonde,9.5,9.0
Kevin,Miller,14,School F,Street F 123,12456,989.311,Unemployed,60.3,117.3,38,Brown,Brown,4.4,3.0
Gabriela,Stout,17,School E,Street E 202,56789,9276.235,Nurse,59.3,177.5,34,Brown,Brown,6.4,2.6
Mary,Peters,13,School I,Street I 101,23654,9941.741,Teacher,26.5,145.0,42,Brown,Red,8.5,8.5
Bradley,Bullock,13,School I,Street I 101,23654,16183.974,Engineer,32.9,194.2,39,Brown,Black,4.6,5.6
Anthony,Nguyen,26,School G,Street G 456,12654,32588.197,Lawyer,28.6,130.3,39,Blue,Brown,4.5,3.3
William,Bush,23,School L,Street L 101,45789,8013.124,Teacher,60.4,171.3,38,Brown,Blonde,7.5,6.4
Penny,Hogan,10,School G,Street G 456,12654,3986.045,Teacher,69.5,111.1,40,Brown,Blonde,4.3,8.7
Ryan,Taylor,17,School C,Street C 789,34567,37131.673,Doctor,35.9,153.3,35,Green,Black,5.8,8.9
Donna,Moran,11,School L,Street L 101,45789,19521.328,Lawyer,32.8,115.4,41,Blue,Red,6.6,5.6
Andrew,Guerrero,4,School L,Street L 101,45789,34229.083,Lawyer,76.3,197.4,42,Blue,Red,9.7,2.7
Zachary,Meyers,8,School M,Street M 202,56779,8566.077,Teacher,45.2,134.1,35,Blue,Red,4.8,4.7
Steve,Bass,22,School H,Street H 789,67890,960.146,Unemployed,40.3,124.4,42,Brown,Blonde,9.4,4.8
Tina,Miller,15,School L,Street L 101,45789,19767.22,Engineer,24.7,154.1,41,Blue,Blonde,2.6,6.2
Lori,Wolfe,20,School L,Street L 101,45789,6761.51,Nurse,65.7,184.0,40,Brown,Red,4.8,9.8
Nancy,Rogers,2,School C,Street C 789,34567,39889.385,Doctor,61.2,192.7,36,Brown,Red,7.8,5.6
Carol,Thompson,8,School K,Street K 789,34667,1415.996,Unemployed,49.9,128.7,36,Brown,Brown,4.9,6.9
Eric,Donovan,17,School I,Street I 101,23654,11675.064,Nurse,79.4,161.2,34,Green,Red,4.8,6.4
Nancy,Oconnor,14,School A,Street A 123,12345,8391.552,Engineer,22.9,153.8,34,Green,Blonde,7.5,6.0
Brittany,Martin,20,School G,Street G 456,12654,20773.035,Lawyer,63.0,146.1,40,Blue,Brown,9.6,5.2
Hailey,Liu,13,School J,Street J 202,56789,16407.255,Engineer,36.1,137.4,34,Brown,Blonde,4.1,3.5
Raymond,Torres,19,School H,Street H 789,67890,1455.04,Unemployed,52.7,105.4,37,Brown,Brown,6.1,5.9
Brittany,Hamilton,0,School L,Street L 101,45789,1385.741,Unemployed,63.8,160.0,37,Green,Brown,8.0,5.9
Katherine,Madden,24,School G,Street G 456,12654,1094.367,Unemployed,26.2,181.4,40,Green,Black,4.7,9.2
Cristina,Riddle,5,School C,Street C 789,34567,28889.95,Lawyer,50.1,120.3,38,Brown,Blonde,5.2,7.2
Kimberly,Montoya,1,School G,Street G 456,12654,18091.55,Engineer,70.4,138.5,40,Blue,Blonde,9.5,3.4
Lisa,Glenn,11,School H,Street H 789,67890,34859.524,Lawyer,51.0,110.9,35,Green,Blonde,7.5,8.8
James,Short,5,School A,Street A 123,12345,47099.9,Doctor,78.2,158.6,40,Brown,Brown,9.5,8.6
Mary,Blevins,3,School A,Street A 123,12345,11715.42,Teacher,40.2,115.2,38,Green,Black,9.2,8.4
Elizabeth,Hale,0,School H,Street H 789,67890,23139.475,Doctor,44.6,118.8,34,Green,Brown,9.8,5.0
Jeremy,Roberts,1,School M,Street M 202,56779,15445.913,Lawyer,64.2,150.0,38,Green,Blonde,3.7,2.2
Geoffrey,Young,7,School L,Street L 101,45789,24723.749,Lawyer,72.9,197.7,38,Blue,Brown,8.0,3.5
Melissa,Goodwin,17,School K,Street K 789,34667,30180.674,Doctor,25.1,103.2,42,Green,Black,8.5,6.8
Terri,Mccarty,21,School L,Street L 101,45789,11354.15,Engineer,61.0,146.0,35,Brown,Red,8.0,10.0
Bradley,Jones,24,School C,Street C 789,34567,6046.067,Engineer,53.3,152.9,42,Green,Brown,6.6,5.2
Ruth,Oconnor,22,School G,Street G 456,12654,6874.793,Nurse,77.9,138.6,42,Blue,Blonde,4.2,8.8
Donald,Smith,14,School M,Street M 202,56779,7752.565,Nurse,28.7,149.3,41,Green,Red,9.8,2.3
Aaron,Price,10,School A,Street A 123,12345,9187.024,Engineer,57.2,127.4,37,Green,Blonde,2.5,7.9
Calvin,Shepard,14,School B,Street B 456,23456,10811.44,Engineer,31.3,114.9,35,Brown,Black,6.0,8.1
Wendy,Parker,12,School K,Street K 789,34667,895.34,Unemployed,28.2,173.4,40,Green,Blonde,6.7,7.0
Jessica,Reed,5,School C,Street C 789,34567,4929.836,Nurse,78.9,197.6,37,Brown,Red,8.8,2.8
Henry,Mills,19,School G,Street G 456,12654,16716.074,Engineer,20.5,173.6,41,Brown,Blonde,9.2,2.5
Lisa,Ibarra,12,School J,Street J 202,56789,28553.45,Lawyer,20.9,193.4,42,Blue,Black,8.2,3.5
Aaron,Ross,18,School G,Street G 456,12654,38154.502,Doctor,31.6,113.2,40,Brown,Black,6.7,3.9
Megan,Miller,12,School H,Street H 789,67890,32646.665,Lawyer,43.0,173.0,37,Brown,Brown,4.4,4.4
Randall,Wong,26,School G,Street G 456,12654,661.359,Unemployed,68.3,110.1,36,Blue,Brown,4.1,9.3
Natasha,Hart,9,School F,Street F 123,12456,682.616,Unemployed,78.3,194.8,39,Brown,Blonde,4.8,2.4
Brianna,Cunningham,1,School L,Street L 101,45789,13985.631,Nurse,79.4,150.4,38,Green,Brown,2.9,7.1
Heather,Mckinney,13,School J,Street J 202,56789,918.566,Unemployed,68.3,144.2,41,Brown,Black,8.9,8.6
Brittney,Reynolds,19,School C,Street C 789,34567,13038.46,Nurse,54.3,140.6,37,Green,Red,6.4,4.4
William,Ramos,8,School K,Street K 789,34667,20494.109,Lawyer,24.3,128.8,39,Blue,Red,7.3,5.0
Kimberly,Rogers,11,School I,Street I 101,23654,46849.79,Doctor,43.0,193.2,39,Blue,Blonde,4.0,2.9
Tristan,Chen,23,School I,Street I 101,23654,1397.203,Unemployed,48.2,169.3,37,Green,Black,3.7,6.7
Julie,Clark,5,School J,Street J 202,56789,24080.128,Lawyer,42.6,113.8,42,Green,Red,9.9,7.7
Ryan,Martin,6,School D,Street D 101,45678,970.567,Unemployed,33.8,172.7,41,Brown,Black,2.4,6.9
Andre,Lyons,21,School M,Street M 202,56779,9482.429,Teacher,34.2,169.1,36,Green,Brown,3.0,5.9
Heidi,Long,9,School D,Street D 101,45678,26292.525,Lawyer,76.2,151.5,35,Brown,Black,6.8,2.7
Jennifer,Adkins,8,School D,Street D 101,45678,13826.659,Nurse,71.8,199.6,36,Brown,Black,6.2,4.3
Steven,Garcia,23,School D,Street D 101,45678,13324.432,Lawyer,37.6,130.3,42,Brown,Black,3.6,9.7
Curtis,Schmitt,23,School L,Street L 101,45789,1316.851,Unemployed,23.2,175.9,37,Blue,Black,6.7,5.7
Jill,Thomas,5,School H,Street H 789,67890,6809.483,Engineer,46.7,151.6,35,Brown,Black,9.5,9.9
Stephanie,Rodriguez,25,School H,Street H 789,67890,34070.641,Lawyer,59.0,151.2,38,Green,Red,6.3,3.1
Caroline,Alvarado,11,School M,Street M 202,56779,18820.306,Doctor,21.2,174.8,35,Brown,Brown,4.7,7.7
Stephen,Jones,12,School B,Street B 456,23456,9118.748,Teacher,60.3,173.5,42,Green,Red,2.1,5.1
Robert,Scott,23,School L,Street L 101,45789,747.572,Unemployed,68.5,157.7,37,Brown,Blonde,2.2,6.8
Heather,Thomas,7,School B,Street B 456,23456,18910.174,Doctor,31.3,190.2,38,Green,Blonde,3.8,8.1
Christopher,Burns,11,School I,Street I 101,23654,1347.624,Unemployed,26.2,198.4,37,Green,Red,4.6,6.1
William,Walker,18,School I,Street I 101,23654,18986.609,Engineer,40.5,177.0,34,Green,Red,5.2,6.9
Jesus,Higgins,8,School K,Street K 789,34667,25563.714,Doctor,54.2,194.8,42,Blue,Brown,4.2,3.6
Sandra,Elliott,7,School M,Street M 202,56779,23092.662,Lawyer,37.8,166.1,39,Brown,Black,7.3,8.8
George,Gates,6,School I,Street I 101,23654,7827.721,Teacher,56.0,184.1,35,Blue,Brown,2.9,6.0
Philip,Berry,25,School H,Street H 789,67890,6975.92,Teacher,56.5,154.5,35,Brown,Black,5.1,8.4
Jacob,Bowman,16,School L,Street L 101,45789,5161.225,Engineer,79.9,155.4,42,Green,Black,3.8,8.4
Andrea,Fowler,1,School F,Street F 123,12456,32229.014,Lawyer,43.3,170.8,40,Green,Red,4.0,7.9
Michael,Cox,26,School J,Street J 202,56789,6939.246,Engineer,56.4,188.7,42,Brown,Blonde,7.6,5.2
Tracy,King,18,School J,Street J 202,56789,3971.658,Teacher,34.8,146.0,42,Blue,Brown,2.9,7.6
Jaclyn,Miller,17,School J,Street J 202,56789,22143.404,Doctor,77.4,138.1,37,Blue,Black,7.2,9.4
Sharon,Davis,8,School E,Street E 202,56789,31608.02,Doctor,69.2,105.0,42,Brown,Black,3.7,7.7
Robert,Hill,11,School I,Street I 101,23654,10041.917,Engineer,22.0,144.6,40,Green,Brown,6.2,5.4
Crystal,Scott,8,School D,Street D 101,45678,13838.606,Nurse,38.7,127.6,41,Brown,Brown,6.2,7.7
Monica,Duncan,17,School K,Street K 789,34667,12659.163,Engineer,70.7,170.2,42,Blue,Brown,3.3,3.6
Christopher,Johnson,7,School I,Street I 101,23654,3711.315,Teacher,43.3,139.3,38,Brown,Black,3.8,2.5
Victoria,Hernandez,23,School L,Street L 101,45789,16294.978,Engineer,78.2,134.5,38,Green,Black,7.6,2.5
Jeanette,Gomez,1,School K,Street K 789,34667,5568.927,Teacher,53.8,114.2,41,Brown,Brown,5.4,4.1
Donald,Aguilar,5,School I,Street I 101,23654,13963.167,Engineer,69.5,107.0,39,Blue,Blonde,6.3,5.7
Brandon,Jenkins,9,School L,Street L 101,45789,5910.011,Teacher,54.8,131.1,42,Brown,Brown,7.7,8.9
Ryan,Burke,18,School I,Street I 101,23654,7380.292,Teacher,43.8,125.4,35,Blue,Brown,2.2,5.4
Justin,Smith,20,School G,Street G 456,12654,11185.957,Engineer,77.0,108.1,35,Brown,Red,4.3,4.8
Victoria,Cunningham,18,School J,Street J 202,56789,5810.845,Nurse,31.2,162.2,38,Blue,Black,8.4,3.4
Christina,White,10,School L,Street L 101,45789,6920.341,Nurse,72.3,166.4,38,Blue,Brown,6.8,5.0
Luis,Santos,14,School A,Street A 123,12345,8508.993,Teacher,45.9,121.1,40,Brown,Black,3.4,2.7
Haley,Price,14,School A,Street A 123,12345,7030.481,Teacher,29.3,131.2,39,Green,Brown,8.2,4.3
Michelle,Wu,23,School C,Street C 789,34567,10478.901,Engineer,29.1,194.1,36,Brown,Black,3.5,6.8
Andrew,Bradshaw,3,School K,Street K 789,34667,39454.385,Doctor,35.8,128.7,42,Green,Brown,8.4,6.6
Darrell,Williams,23,School I,Street I 101,23654,25864.066,Lawyer,53.5,105.4,39,Brown,Black,5.6,3.6
Steven,Crawford,11,School B,Street B 456,23456,10197.111,Teacher,40.0,128.8,37,Blue,Black,2.1,3.8
Charles,Wagner,16,School D,Street D 101,45678,26200.679,Lawyer,66.4,182.3,36,Blue,Black,5.3,6.8
Megan,Robinson,25,School M,Street M 202,56779,25786.128,Doctor,52.6,116.4,42,Green,Brown,2.0,6.7
Allen,Young,5,School B,Street B 456,23456,29280.369,Lawyer,79.9,168.9,35,Green,Blonde,4.6,5.2
Margaret,Stewart,1,School J,Street J 202,56789,11567.739,Teacher,33.4,159.4,40,Brown,Brown,5.3,8.9
Michael,Tyler,1,School C,Street C 789,34567,455.103,Unemployed,75.8,162.2,42,Green,Brown,2.6,9.8
Ashley,Thomas,0,School C,Street C 789,34567,16854.073,Lawyer,44.0,165.7,38,Green,Black,3.5,6.3
Justin,Daniels,13,School B,Street B 456,23456,10892.92,Nurse,28.1,167.4,35,Green,Brown,8.3,6.0
Kevin,Evans,18,School E,Street E 202,56789,327.896,Unemployed,71.8,107.8,42,Blue,Brown,2.8,3.4
Roger,Richards,20,School C,Street C 789,34567,4913.093,Nurse,30.2,159.2,35,Brown,Blonde,6.9,3.5
Patricia,Williams,13,School B,Street B 456,23456,9800.391,Teacher,43.2,169.1,38,Green,Black,6.7,8.5
Michael,Lee,5,School M,Street M 202,56779,12225.131,Nurse,77.5,199.4,37,Blue,Blonde,6.7,2.4
Jonathan,Sparks,26,School I,Street I 101,23654,25880.317,Doctor,70.9,193.0,40,Brown,Brown,8.9,3.8
Lori,Thomas,18,School L,Street L 101,45789,11512.321,Teacher,38.2,128.7,36,Green,Red,9.0,2.8
Mary,Chavez,6,School L,Street L 101,45789,10484.526,Teacher,68.0,150.9,35,Green,Brown,5.6,8.8
Bill,Duke,16,School C,Street C 789,34567,904.596,Unemployed,21.9,189.6,41,Brown,Black,4.8,4.5
James,Wood,18,School G,Street G 456,12654,16811.394,Engineer,73.7,107.0,39,Green,Blonde,2.4,8.5
Aaron,Walton,26,School K,Street K 789,34667,15715.764,Engineer,67.4,136.8,41,Green,Red,3.9,6.1
Jessica,Rodriguez,16,School B,Street B 456,23456,884.802,Unemployed,69.5,142.3,40,Green,Black,4.4,2.4
Erik,Strickland,25,School K,Street K 789,34667,11520.608,Nurse,61.7,105.5,41,Brown,Black,7.7,4.7
Shawn,Ingram,2,School A,Street A 123,12345,46251.194,Doctor,59.7,179.6,37,Brown,Black,5.5,4.3
Mary,Lyons,3,School J,Street J 202,56789,24330.758,Lawyer,78.5,160.5,35,Green,Red,5.1,7.8
Dawn,Santos,19,School H,Street H 789,67890,43562.906,Doctor,25.8,139.8,37,Brown,Brown,7.7,8.1
Kristy,Padilla,19,School I,Street I 101,23654,612.713,Unemployed,58.8,131.8,37,Brown,Blonde,5.4,3.3
Jeremy,Graham,19,School C,Street C 789,34567,12125.841,Nurse,23.0,166.8,41,Blue,Red,9.3,8.9
Mark,Gonzales,16,School F,Street F 123,12456,12420.468,Nurse,54.2,131.9,37,Brown,Black,7.2,5.6
James,Watson,17,School H,Street H 789,67890,10507.825,Lawyer,41.0,119.1,39,Green,Brown,8.6,6.0
Jacqueline,Brown,16,School A,Street A 123,12345,5592.7,Nurse,47.0,188.7,37,Brown,Blonde,8.4,4.8
Valerie,Nielsen,6,School J,Street J 202,56789,13265.835,Nurse,33.8,148.0,34,Brown,Red,2.2,2.3
Morgan,Baker,4,School A,Street A 123,12345,7887.398,Nurse,27.7,107.6,34,Blue,Red,4.7,6.6
Todd,Boyle,3,School E,Street E 202,56789,13839.211,Nurse,76.4,139.2,35,Green,Blonde,3.3,6.9
Sandra,Gomez,3,School M,Street M 202,56779,6210.282,Teacher,49.8,117.9,38,Green,Blonde,4.8,2.5
Kevin,Bishop,26,School L,Street L 101,45789,945.119,Unemployed,51.5,105.1,36,Brown,Red,9.0,7.8
Kristin,Hill,2,School F,Street F 123,12456,6394.724,Teacher,32.3,197.2,36,Green,Blonde,9.7,4.1
Gregory,Lee,21,School H,Street H 789,67890,16754.902,Doctor,46.3,194.7,39,Brown,Blonde,7.5,8.8
Colin,King,13,School B,Street B 456,23456,13404.7,Lawyer,27.7,183.3,34,Brown,Black,9.4,5.6
Kathleen,Ortiz,24,School F,Street F 123,12456,6378.471,Engineer,61.0,114.3,40,Brown,Red,4.0,6.8
Sharon,Crawford,4,School K,Street K 789,34667,12631.581,Engineer,77.5,179.9,41,Green,Blonde,7.5,3.7
Matthew,Perez,1,School I,Street I 101,23654,15384.81,Engineer,60.6,117.1,36,Green,Blonde,4.3,9.7
Kayla,Williams,10,School H,Street H 789,67890,47398.545,Doctor,52.2,166.9,35,Brown,Black,3.5,8.3
Candace,Lee,23,School G,Street G 456,12654,7260.752,Engineer,29.9,111.6,36,Green,Red,4.1,3.7
Carl,Alvarez,18,School M,Street M 202,56779,18421.122,Lawyer,50.2,142.2,38,Brown,Black,9.6,2.3
Mary,Butler,19,School H,Street H 789,67890,17577.378,Lawyer,35.7,185.9,35,Brown,Brown,3.5,2.2
Mary,Flores,20,School B,Street B 456,23456,37875.292,Doctor,64.5,128.9,40,Brown,Black,8.1,7.1
Alisha,Doyle,2,School F,Street F 123,12456,12772.681,Engineer,69.7,117.2,35,Brown,Blonde,7.1,2.8
Samuel,Baker,15,School D,Street D 101,45678,11780.546,Engineer,42.3,149.1,40,Green,Black,3.7,2.5
Danielle,Campbell,14,School L,Street L 101,45789,8076.714,Nurse,30.5,159.6,40,Green,Blonde,8.6,2.5
Lori,Lowe,13,School C,Street C 789,34567,21782.295,Lawyer,76.7,119.7,38,Blue,Blonde,6.5,3.2
Meredith,Reed,25,School D,Street D 101,45678,4453.952,Teacher,32.5,142.4,39,Blue,Blonde,8.5,8.5
Albert,Krause,15,School K,Street K 789,34667,6929.005,Nurse,21.0,137.0,40,Green,Red,4.7,6.9
Debbie,Fleming,14,School G,Street G 456,12654,350.235,Unemployed,21.1,129.1,40,Blue,Red,9.5,2.6
Jeffery,Garcia,18,School G,Street G 456,12654,21331.721,Doctor,62.1,125.2,34,Green,Blonde,4.6,7.5
Brian,Chase,23,School I,Street I 101,23654,1070.887,Unemployed,59.2,142.1,40,Blue,Red,6.5,7.9
Paula,Morales,13,School C,Street C 789,34567,25900.545,Doctor,59.5,102.7,36,Green,Brown,2.8,5.6
Cynthia,Harris,4,School M,Street M 202,56779,11382.058,Teacher,45.3,124.0,41,Brown,Blonde,2.2,4.4
David,Miller,5,School E,Street E 202,56789,48744.075,Doctor,44.9,168.0,39,Blue,Red,6.8,2.6
Harold,Green,24,School I,Street I 101,23654,43585.783,Doctor,75.3,197.3,40,Brown,Black,3.8,7.3
Kimberly,Jones,24,School M,Street M 202,56779,1115.148,Unemployed,47.7,118.6,39,Brown,Blonde,8.6,8.0
Maureen,Hernandez,14,School A,Street A 123,12345,12978.807,Nurse,68.9,141.3,41,Green,Black,4.6,9.6
Beth,Allen,23,School A,Street A 123,12345,9082.175,Engineer,36.0,154.2,41,Green,Red,9.3,2.6
Darren,Lester,8,School D,Street D 101,45678,10456.343,Teacher,66.5,196.7,40,Brown,Black,7.3,5.4
Justin,Davis,14,School C,Street C 789,34567,22484.533,Doctor,33.3,185.0,37,Blue,Red,6.1,7.6
Jessica,Simpson,7,School K,Street K 789,34667,29430.865,Doctor,66.6,151.5,39,Blue,Blonde,4.8,3.0
Steven,Pitts,1,School C,Street C 789,34567,6872.356,Teacher,25.5,138.3,39,Brown,Blonde,3.7,2.6
Matthew,Robinson,22,School F,Street F 123,12456,969.095,Unemployed,78.6,171.1,36,Blue,Blonde,4.4,3.6
Jeffery,Edwards,5,School F,Street F 123,12456,16821.438,Doctor,32.5,130.4,36,Brown,Brown,7.5,8.0
Olivia,Fox,12,School L,Street L 101,45789,4821.698,Nurse,35.7,183.0,38,Brown,Blonde,4.8,4.6
Christina,Franklin,13,School G,Street G 456,12654,18133.788,Engineer,39.8,158.9,35,Brown,Blonde,3.2,2.4
Kristine,Anderson,25,School A,Street A 123,12345,4921.983,Teacher,74.3,141.2,35,Brown,Red,4.5,3.9
Jennifer,George,12,School L,Street L 101,45789,22371.495,Doctor,40.2,190.9,40,Blue,Red,4.2,2.5
Parker,Pace,4,School H,Street H 789,67890,735.418,Unemployed,20.6,107.4,37,Brown,Red,9.9,9.1
Bonnie,Simon,14,School D,Street D 101,45678,4993.575,Teacher,42.9,149.5,40,Brown,Black,5.7,6.2
Lori,Walker,24,School F,Street F 123,12456,8957.138,Teacher,60.5,106.1,41,Blue,Black,6.4,3.4
Michael,Rivera,11,School D,Street D 101,45678,32626.528,Lawyer,53.0,147.8,36,Brown,Brown,7.3,7.3
Anna,Calderon,22,School M,Street M 202,56779,11532.729,Nurse,64.8,170.2,34,Blue,Brown,6.2,9.9
Eric,Contreras,24,School A,Street A 123,12345,1073.867,Unemployed,30.8,163.7,41,Brown,Brown,8.8,6.1
Jeffrey,Smith,6,School A,Street A 123,12345,12257.019,Nurse,65.8,100.6,35,Blue,Red,5.9,6.8
Felicia,Tucker,0,School A,Street A 123,12345,9909.979,Nurse,36.6,178.7,35,Blue,Black,2.8,5.1
Robin,Lewis,6,School K,Street K 789,34667,13191.88,Engineer,20.6,185.0,34,Green,Red,9.8,9.9
Jennifer,Ford,0,School G,Street G 456,12654,42674.344,Doctor,44.9,137.7,39,Brown,Black,4.9,2.6
Joel,Jones,6,School F,Street F 123,12456,16717.248,Engineer,29.3,145.9,41,Brown,Black,5.8,7.1
Amanda,Scott,26,School K,Street K 789,34667,4257.766,Teacher,63.5,177.7,37,Blue,Red,2.2,6.7
Jenna,Thomas,4,School K,Street K 789,34667,1200.771,Unemployed,48.2,190.2,42,Blue,Black,4.1,4.0
Angela,Martinez,20,School F,Street F 123,12456,17265.906,Engineer,27.1,120.2,35,Green,Black,2.3,4.3
Joshua,Riley,8,School J,Street J 202,56789,26369.785,Lawyer,77.7,114.9,40,Green,Red,6.2,8.9
Christopher,Yang,21,School L,Street L 101,45789,12055.344,Nurse,77.4,145.7,34,Blue,Black,7.8,8.0
Jennifer,Holland,9,School B,Street B 456,23456,44743.958,Doctor,50.2,198.1,39,Brown,Brown,4.1,2.5
Norma,Rodgers,18,School G,Street G 456,12654,10121.794,Engineer,78.8,188.5,39,Brown,Black,9.8,6.3
Suzanne,Smith,0,School J,Street J 202,56789,8470.864,Teacher,21.1,139.1,35,Green,Brown,7.4,3.3
Rebecca,Owens,5,School K,Street K 789,34667,11673.367,Lawyer,33.9,145.1,41,Blue,Red,5.6,8.8
Courtney,Zavala,25,School J,Street J 202,56789,14770.009,Lawyer,69.2,103.7,41,Blue,Brown,3.5,7.7
Maria,Miller,2,School K,Street K 789,34667,24755.734,Doctor,43.6,145.9,36,Brown,Blonde,8.5,4.2
Mary,Cantu,25,School G,Street G 456,12654,10580.119,Teacher,50.3,141.8,41,Blue,Blonde,7.5,5.6
William,Wong,26,School C,Street C 789,34567,7502.554,Engineer,70.3,139.3,42,Blue,Brown,2.4,3.9
Stephen,Gutierrez,8,School B,Street B 456,23456,13812.305,Engineer,30.7,138.7,38,Brown,Blonde,6.7,4.1
Kristen,James,16,School L,Street L 101,45789,17111.069,Engineer,53.1,169.8,34,Brown,Black,9.8,10.0
Rachel,Davis,6,School A,Street A 123,12345,33890.757,Doctor,48.5,138.5,41,Blue,Blonde,8.5,4.8
Joseph,Williams,14,School K,Street K 789,34667,34642.457,Lawyer,62.1,173.9,38,Green,Red,6.3,4.3
Katie,Green,2,School A,Street A 123,12345,9653.56,Teacher,58.1,125.7,37,Green,Blonde,7.1,9.9
Justin,Gardner,0,School H,Street H 789,67890,42909.031,Doctor,27.8,131.0,41,Brown,Blonde,5.1,4.3
Holly,Carr,11,School G,Street G 456,12654,15052.287,Doctor,57.9,148.9,38,Brown,Black,8.8,9.0
Paul,Edwards,26,School B,Street B 456,23456,23996.65,Doctor,36.6,173.7,35,Green,Red,9.6,2.0
Alan,Ferguson,3,School K,Street K 789,34667,16957.75,Engineer,77.3,183.0,34,Brown,Blonde,7.4,6.9
Felicia,Smith,14,School I,Street I 101,23654,7052.827,Nurse,72.3,129.7,34,Brown,Blonde,6.7,7.0
Lisa,Vazquez,24,School M,Street M 202,56779,9060.985,Nurse,41.3,198.8,38,Blue,Blonde,9.8,4.0
Mark,Morgan,22,School L,Street L 101,45789,1563.062,Unemployed,77.0,127.9,38,Green,Brown,9.9,9.2
James,Collins,3,School A,Street A 123,12345,9864.699,Engineer,41.7,110.8,42,Blue,Black,9.0,6.4
Dustin,Phillips,5,School L,Street L 101,45789,22039.166,Doctor,79.8,134.1,34,Blue,Blonde,7.1,2.8
Charles,Price,7,School M,Street M 202,56779,315.037,Unemployed,79.7,116.6,41,Brown,Blonde,9.6,4.4
Jonathan,Hendrix,14,School A,Street A 123,12345,8265.795,Engineer,65.3,156.8,42,Blue,Blonde,4.7,5.4
Rita,Love,26,School F,Street F 123,12456,24502.467,Lawyer,43.1,112.7,36,Brown,Brown,3.1,8.6
Deborah,Walters,17,School E,Street E 202,56789,3960.227,Teacher,74.9,142.2,41,Green,Red,3.1,8.7
Kenneth,Bennett,26,School G,Street G 456,12654,32261.736,Lawyer,20.4,110.3,42,Blue,Black,7.0,5.0
Andrew,Miller,6,School E,Street E 202,56789,8089.201,Nurse,32.3,141.1,40,Blue,Red,7.9,8.5
Katelyn,Russell,25,School L,Street L 101,45789,5008.137,Nurse,59.0,134.0,39,Green,Brown,6.2,9.9
Mark,Phillips,1,School C,Street C 789,34567,1379.393,Unemployed,62.4,165.1,39,Blue,Black,7.9,2.1
Timothy,Martinez,11,School I,Street I 101,23654,789.387,Unemployed,64.7,172.8,40,Green,Red,3.7,5.0
Claudia,Fitzpatrick,19,School H,Street H 789,67890,10062.968,Teacher,66.5,130.9,34,Brown,Brown,5.0,5.8
Bobby,Calhoun,11,School C,Street C 789,34567,26665.583,Doctor,52.2,128.7,38,Brown,Red,9.6,3.2
Michelle,Hawkins,15,School K,Street K 789,34667,693.468,Unemployed,75.2,122.5,36,Brown,Black,8.0,4.7
Nicole,Phillips,10,School A,Street A 123,12345,28435.238,Lawyer,72.2,115.9,38,Blue,Black,4.5,3.3
Lisa,Scott,16,School J,Street J 202,56789,24265.353,Doctor,64.1,154.2,42,Blue,Red,3.6,2.9
Kendra,Irwin,8,School H,Street H 789,67890,4096.635,Nurse,41.9,137.9,38,Brown,Brown,2.8,3.1
Angel,Williams,1,School F,Street F 123,12456,6979.868,Nurse,61.3,127.5,41,Brown,Blonde,5.0,8.9
Caroline,Abbott,23,School B,Street B 456,23456,12553.705,Lawyer,35.7,151.4,39,Blue,Red,6.8,9.5
Joan,Brady,14,School H,Street H 789,67890,6432.791,Teacher,68.5,121.1,41,Blue,Brown,3.8,3.8
Crystal,Wilson,24,School E,Street E 202,56789,4794.685,Teacher,43.3,112.7,38,Brown,Black,4.0,3.5
Chelsey,Baker,16,School I,Street I 101,23654,9824.655,Teacher,21.5,184.7,35,Blue,Red,3.0,9.5
Stephen,Baldwin,25,School F,Street F 123,12456,29985.476,Doctor,49.2,139.4,40,Brown,Blonde,6.9,7.4
Olivia,Hill,14,School J,Street J 202,56789,1504.264,Unemployed,25.1,130.4,42,Brown,Red,8.4,5.2
Juan,Henry,12,School B,Street B 456,23456,24482.053,Lawyer,45.2,109.9,37,Blue,Red,5.7,3.7
Bruce,Dorsey,4,School F,Street F 123,12456,10284.654,Nurse,77.6,154.8,38,Blue,Red,9.1,7.6
Jon,Gonzalez,7,School H,Street H 789,67890,11500.589,Nurse,27.6,132.3,39,Blue,Blonde,3.1,9.5
